"","category","contrast","MAG","log2FoldChange","padj","baseMean","significant"
"2344","group","cs_v_cm","MAG237",0.823802779628582,0.362242532096874,2103.90135828773,FALSE
"2345","group","cs_v_cm","MAG238",2.06324763754401,0.0100180194030001,299.905344042587,TRUE
"2346","group","cs_v_cm","MAG239",-0.396739351910062,0.688924467684526,291.989804810843,FALSE
"2347","group","cs_v_cm","MAG240",-4.28207419742435,1.90061056345069e-06,439.30577702742,TRUE
"2348","group","cs_v_cm","MAG241",-5.52572626589511,1.15944690674693e-05,210.674965300482,TRUE
"2349","group","cs_v_cm","MAG242",-6.39771460697946,0.00898042859696645,604.56404314797,TRUE
"2350","group","cs_v_cm","MAG243",4.37165105828127,0.000488198493002121,2361.70326707381,TRUE
"2351","group","cs_v_cm","MAG244",-4.38627510902265,0.153485658905425,46.0461464891046,FALSE
"2352","group","cs_v_cm","MAG245",-0.303231652636286,0.627413640857623,823.614622177533,FALSE
"2353","group","cs_v_cm","MAG246",-2.73648263248253,0.0173955787346487,277.217082948231,TRUE
"2354","group","cs_v_cm","MAG247",-2.95928971888473,0.0011373417016782,153.35249653096,TRUE
"2355","group","cs_v_cm","MAG248",-1.76088701009373,0.396367428089558,47.0120164633108,FALSE
"2356","group","cs_v_cm","MAG249",-3.29719813087302,2.19147464304693e-07,75.1428103922257,TRUE
"2357","group","cs_v_cm","MAG250",0.471894213917848,NA,468.810063470461,FALSE
"2358","group","cs_v_cm","MAG251",0.0945143696139224,0.998026586072536,564.787603295441,FALSE
"2359","group","cs_v_cm","MAG252",-0.985870580875559,0.665604483774214,47.3978139526964,FALSE
"2360","group","cs_v_cm","MAG253",0.791218964875948,0.396367428089558,647.830349064482,FALSE
"2361","group","cs_v_cm","MAG254",0.47273935332162,0.713253181626036,42.7259453347318,FALSE
"2362","group","cs_v_cm","MAG255",-0.105887930550733,0.998026586072536,52.884329692747,FALSE
"2363","group","cs_v_cm","MAG256",-5.83792383724724,0.000877694960787542,32.2472833149095,FALSE
"2364","group","cs_v_cm","MAG257",-5.48143834274506,0.00227533509120347,603.80221661034,TRUE
"2365","group","cs_v_cm","MAG258",-1.79043568646539,0.103296895574997,615.086517790679,FALSE
"2366","group","cs_v_cm","MAG259",2.7163237778384,0.0525204737060589,228.250475170763,FALSE
"2367","group","cs_v_cm","MAG260",-2.85743513763138,0.435859825378503,82.7363166801952,FALSE
"2368","group","cs_v_cm","MAG261",4.03465966530056,8.29336228667498e-06,1318.5101334437,TRUE
"2369","group","cs_v_cm","MAG262",-4.04410232835533,0.18293693274755,58.223527416833,FALSE
"2370","group","cs_v_cm","MAG263",-3.91080799315626,0.134551608800575,47.6463194261198,FALSE
"2371","group","cs_v_cm","MAG264",-5.59795722344615,0.0654374878414916,28.2903833444996,FALSE
"2372","group","cs_v_cm","MAG265",-2.45941218371112,5.99717014903671e-08,151.217114824057,TRUE
"2373","group","cs_v_cm","MAG266",-6.20088892586283,0.0456160608515803,44.2868257702456,FALSE
"2374","group","cs_v_cm","MAG267",-1.62656442277511,0.122616329846921,64.6960116607323,FALSE
"2375","group","cs_v_cm","MAG268",-5.75218272696486,1.00031048138401e-12,1125.27690021966,TRUE
"2376","group","cs_v_cm","MAG269",-1.88432508509084,0.334635783399728,85.8897555681589,FALSE
"2377","group","cs_v_cm","MAG270",-0.713223619291282,0.73604974252068,296.738285421436,FALSE
"2378","group","cs_v_cm","MAG271",-1.5437482734596,0.462108356191614,123.797930675947,FALSE
"2379","group","cs_v_cm","MAG272",-0.941174542743326,0.738812382569734,73.5250626488762,FALSE
"2380","group","cs_v_cm","MAG273",0.244739445769758,0.90955789386714,484.725621855423,FALSE
"2381","group","cs_v_cm","MAG274",2.2298734970201,2.08718223201517e-05,205.110274816391,TRUE
"2382","group","cs_v_cm","MAG275",0.946622942095082,0.02872496495385,200.212262090735,FALSE
"2383","group","cs_v_cm","MAG276",-0.637949482927581,0.196434507504552,625.004863214989,FALSE
"2384","group","cs_v_cm","MAG277",0.750436027497895,0.229086161231003,501.349021765899,FALSE
"2385","group","cs_v_cm","MAG278",-2.43514559896729,0.289683237801924,44.4772786481633,FALSE
"2386","group","cs_v_cm","MAG279",3.37026257327007,0.00265442063630412,731.415397404774,TRUE
"2387","group","cs_v_cm","MAG280",-3.58886642479643,0.258521718041516,34.0716451470375,FALSE
"2388","group","cs_v_cm","MAG281",-5.44211495090863,1.18533218089606e-06,386.656284224489,TRUE
"2389","group","cs_v_cm","MAG282",3.94498207535383,2.8114659434992e-14,23180.4493488799,TRUE
"2390","group","cs_v_cm","MAG283",-0.0226703869922915,1,117.948035818567,FALSE
"2391","group","cs_v_cm","MAG284",1.39352078414728,0.0887785066453705,751.918720403492,FALSE
"2392","group","cs_v_cm","MAG285",4.5902535749419,2.8114659434992e-14,83593.9182346101,TRUE
"2393","group","cs_v_cm","MAG286",-1.6341071188277,0.108523417271633,100.921483390191,FALSE
"2394","group","cs_v_cm","MAG287",-4.01394649849077,0.118875311962217,47.2516853890368,FALSE
"2395","group","cs_v_cm","MAG288",-3.56705486543682,0.0120051403146127,168.481724217796,TRUE
"2396","group","cs_v_cm","MAG289",2.33111261932428,0.00108398336902245,567.453848823967,TRUE
"2397","group","cs_v_cm","MAG290",-1.02019635434456,0.100178421338382,1143.66934742806,FALSE
"2398","group","cs_v_cm","MAG291",0.247889633931106,0.890817358467703,876.776967284032,FALSE
"2399","group","cs_v_cm","MAG292",-0.470566252463256,0.852118790574039,66.4672102637066,FALSE
"2400","group","cs_v_cm","MAG293",3.50609773224816,0.00437660267728362,669.64779494701,TRUE
"2401","group","cs_v_cm","MAG294",1.9021866859259,0.101290792424994,1766.78009709776,FALSE
"2402","group","cs_v_cm","MAG295",-7.29515589761599,8.29336228667498e-06,55.4883165350448,TRUE
"2403","group","cs_v_cm","MAG296",-3.3789475778567,NA,21.8602813549744,FALSE
"2404","group","cs_v_cm","MAG297",-1.47873967726258,0.527004374320657,116.659254990088,FALSE
"2405","group","cs_v_cm","MAG298",-5.89795299936895,0.00112693311829163,115.515022624406,TRUE
"2406","group","cs_v_cm","MAG299",4.53915394216155,0.0301471416415113,2040.09234815163,TRUE
"2407","group","cs_v_cm","MAG300",2.17354324416947,2.39308535251299e-07,2185.18300266485,TRUE
"2408","group","cs_v_cm","MAG301",-0.108033224871845,0.930032075293677,604.587448418052,FALSE
"2409","group","cs_v_mc","MAG001",2.5134401930955,0.000888236509599123,180.661437392204,TRUE
"2410","group","cs_v_mc","MAG002",1.52886279559053,0.545650096488743,28.8828243381638,FALSE
"2411","group","cs_v_mc","MAG003",1.17832093103633,0.500828538139677,117.003793260187,FALSE
"2412","group","cs_v_mc","MAG004",11.3080807201075,1.39607290113591e-05,237.562883659094,TRUE
"2413","group","cs_v_mc","MAG005",-0.199372486354801,0.875577538534364,6406.01017481547,FALSE
"2414","group","cs_v_mc","MAG006",4.3778808637109,4.64517838159632e-09,1902.79843810273,TRUE
"2415","group","cs_v_mc","MAG007",-3.01961148219592,0.159751912765713,42.1063313079019,FALSE
"2416","group","cs_v_mc","MAG008",-2.66541391443529,2.78479923895216e-06,235.735334110508,TRUE
"2417","group","cs_v_mc","MAG009",-3.00942247022157,0.0084075837811205,74.4952220920764,TRUE
"2418","group","cs_v_mc","MAG010",0.115928288756685,0.953173050360101,160.595371157199,FALSE
"2419","group","cs_v_mc","MAG011",-4.90089816935332,0.0139784326174385,76.8812398620249,TRUE
"2420","group","cs_v_mc","MAG012",-1.25989235331348,0.28168901105632,111.332010174739,FALSE
"2421","group","cs_v_mc","MAG013",-0.658665374254276,0.248496358147361,63.6013250956481,FALSE
"2422","group","cs_v_mc","MAG014",-1.65722145342768,0.236185547436168,562.22462512319,FALSE
"2423","group","cs_v_mc","MAG015",-3.69554480589804,0.000133211871831551,77.9051098473772,TRUE
"2424","group","cs_v_mc","MAG016",-0.46842458953915,0.652529089878852,112.397233867321,FALSE
"2425","group","cs_v_mc","MAG017",-3.67021968751683,0.0374791742897461,69.0666716329306,TRUE
"2426","group","cs_v_mc","MAG018",-2.60902359933532,0.000547687281622547,143.490172779884,TRUE
"2427","group","cs_v_mc","MAG019",-3.959906834465,NA,132.026948660395,FALSE
"2428","group","cs_v_mc","MAG020",-0.990713220461435,0.287398944285855,231.312250669551,FALSE
"2429","group","cs_v_mc","MAG021",-3.23689863931397,0.00069083614276378,294.637566258647,TRUE
"2430","group","cs_v_mc","MAG022",-3.37919742811786,NA,31.5232541413487,FALSE
"2431","group","cs_v_mc","MAG023",1.40131394918437,0.261583521683399,413.713378898214,FALSE
"2432","group","cs_v_mc","MAG024",2.01165390914044,1.31678656874129e-06,2590.97264438978,TRUE
"2433","group","cs_v_mc","MAG025",-3.8090422846121,0.099788555333741,683.352620143152,FALSE
"2434","group","cs_v_mc","MAG026",-0.160133086381738,0.967240604505775,64.8089763125667,FALSE
"2435","group","cs_v_mc","MAG027",3.82605273046272,NA,254.52414430796,FALSE
"2436","group","cs_v_mc","MAG028",2.96480448641652,0.197329663262531,286.408391713398,FALSE
"2437","group","cs_v_mc","MAG029",3.37812238379209,3.96274762135191e-17,3425.61229700553,TRUE
"2438","group","cs_v_mc","MAG030",3.52707099619033,0.000339737345727457,499.542432288184,TRUE
"2439","group","cs_v_mc","MAG031",6.47559718353205,5.42568023313756e-16,1700.55504730504,TRUE
"2440","group","cs_v_mc","MAG032",-3.78152679800982,0.0694774481846232,74.9979309086512,FALSE
"2441","group","cs_v_mc","MAG033",-2.36192678736557,0.0209167834738111,231.849587647906,TRUE
"2442","group","cs_v_mc","MAG034",-1.56954070394068,0.367796585431992,419.82347602405,FALSE
"2443","group","cs_v_mc","MAG035",-1.78804148816294,0.236185547436168,246.943292838094,FALSE
"2444","group","cs_v_mc","MAG036",-0.873624319735922,0.310649388417913,1162.64270047848,FALSE
"2445","group","cs_v_mc","MAG037",2.39176078408639,0.0339468349401596,1073.18675082986,TRUE
"2446","group","cs_v_mc","MAG038",4.58375316765302,0.00472254059843843,862.858605510863,TRUE
"2447","group","cs_v_mc","MAG039",-13.1282117587444,1.22085682349409e-25,696.623980066702,TRUE
"2448","group","cs_v_mc","MAG040",0.96611012079492,0.583251198908689,136.08990366301,FALSE
"2449","group","cs_v_mc","MAG041",-3.73132788755345,NA,464.532169241565,FALSE
"2450","group","cs_v_mc","MAG042",3.08175665124652,0.0529864405960407,298.569928361427,FALSE
"2451","group","cs_v_mc","MAG043",-1.78248412614889,0.612130137862273,92.0816538754319,FALSE
"2452","group","cs_v_mc","MAG044",-4.96413568083376,5.65267201442283e-10,1041.70360930379,TRUE
"2453","group","cs_v_mc","MAG045",-0.55276060691878,0.802282797497747,244.226265668405,FALSE
"2454","group","cs_v_mc","MAG046",0.428867205997305,0.887813426321068,288.163620697594,FALSE
"2455","group","cs_v_mc","MAG047",1.62171485992517,0.521028027152295,80.0893576776894,FALSE
"2456","group","cs_v_mc","MAG048",0.957218372410304,0.343365946142594,82.4830950200809,FALSE
"2457","group","cs_v_mc","MAG049",4.55119833705242,6.6951868927304e-11,845.056495527824,TRUE
"2458","group","cs_v_mc","MAG050",-0.0433004580625738,NA,217.247125990508,FALSE
"2459","group","cs_v_mc","MAG051",2.29912355264289,0.0583585197185953,146.911580374873,FALSE
"2460","group","cs_v_mc","MAG052",1.97346204627072,0.236185547436168,40.0362295676355,FALSE
"2461","group","cs_v_mc","MAG053",-1.10780852444355,0.0529864405960407,208.277025421085,FALSE
"2462","group","cs_v_mc","MAG054",-1.77843379260192,0.308695119116564,54.8710730399831,FALSE
"2463","group","cs_v_mc","MAG055",-5.1707357242401,3.8791059696794e-07,1338.43511414291,TRUE
"2464","group","cs_v_mc","MAG056",-1.953888837325,0.455903275771722,298.271746293881,FALSE
"2465","group","cs_v_mc","MAG057",-3.47129945948927,0.00854809273765204,81.3544158648579,TRUE
"2466","group","cs_v_mc","MAG058",3.32875434932681,0.000106127061593699,18164.7318125559,TRUE
"2467","group","cs_v_mc","MAG059",4.03445992227021,0.000490504170146349,441.910293320226,TRUE
"2468","group","cs_v_mc","MAG060",3.70771080750832,0.000196897433782942,3888.46466906148,TRUE
"2469","group","cs_v_mc","MAG061",-4.58407029917473,1.39607290113591e-05,292.881868629758,TRUE
"2470","group","cs_v_mc","MAG062",0.34171550207354,0.847785386292593,144.663643258948,FALSE
"2471","group","cs_v_mc","MAG063",2.1922265576425,0.00574741621395385,1895.67120622213,TRUE
"2472","group","cs_v_mc","MAG064",-3.0346334489072,0.0111471828477501,150.657605665287,TRUE
"2473","group","cs_v_mc","MAG065",-9.72707601386881,5.51764592448211e-14,61.8878356071728,TRUE
"2474","group","cs_v_mc","MAG066",1.94659505071634,8.65390376072298e-06,1208.55583044269,TRUE
"2475","group","cs_v_mc","MAG067",2.20875773164453,0.197329663262531,303.490760397365,FALSE
"2476","group","cs_v_mc","MAG068",10.4944025690767,5.11830637115002e-06,744.596115780555,TRUE
"2477","group","cs_v_mc","MAG069",0.881930715792665,0.299366363125882,2898.95693830459,FALSE
"2478","group","cs_v_mc","MAG070",0.431289813348795,0.553252767650537,927.900563276717,FALSE
"2479","group","cs_v_mc","MAG071",-0.326636083963716,0.798494796408916,85.1859652513343,FALSE
"2480","group","cs_v_mc","MAG072",-1.65434054584837,0.158936966066768,42.8239494927658,FALSE
"2481","group","cs_v_mc","MAG073",-9.59640391954286,1.97416446070632e-13,57.2938882597578,TRUE
"2482","group","cs_v_mc","MAG074",-0.288900457083332,0.812763104910811,221.891040752028,FALSE
"2483","group","cs_v_mc","MAG075",-2.54390082436041,0.250328827534807,45.3959996587611,FALSE
"2484","group","cs_v_mc","MAG076",-1.35230160423796,0.117645491061563,92.7557505713592,FALSE
"2485","group","cs_v_mc","MAG077",-3.20708452682434,0.308695119116564,34.2373628573926,FALSE
"2486","group","cs_v_mc","MAG078",-4.90152493326139,0.0188107914715284,272.145220052384,TRUE
"2487","group","cs_v_mc","MAG079",-2.43159428632794,0.000403976337836654,839.882898868538,TRUE
"2488","group","cs_v_mc","MAG080",1.3427208922479,0.0809412499623582,502.684634963904,FALSE
"2489","group","cs_v_mc","MAG081",-0.548492900828981,0.873092657770929,112.853156747405,FALSE
"2490","group","cs_v_mc","MAG082",-0.369730145893051,0.734007420347141,323.397553206535,FALSE
"2491","group","cs_v_mc","MAG083",2.01758880033294,0.0442428973564515,109.679201007139,TRUE
"2492","group","cs_v_mc","MAG084",-6.11519196903605,0.000126022528291808,89.9476332623934,TRUE
"2493","group","cs_v_mc","MAG085",-4.18551850498827,0.176475700676581,50.2909600243345,FALSE
"2494","group","cs_v_mc","MAG086",-3.34915521382101,0.000110562487603706,396.376410019835,TRUE
"2495","group","cs_v_mc","MAG087",-8.96555471422018,5.30464247866411e-06,1603.84896018259,TRUE
"2496","group","cs_v_mc","MAG088",-5.06378649856997,0.0201432244588574,68.5357572216965,TRUE
"2497","group","cs_v_mc","MAG089",-1.21666818989277,0.431655943233436,186.582697159356,FALSE
"2498","group","cs_v_mc","MAG090",-1.42189951683733,0.0472824715595162,169.42134421144,TRUE
"2499","group","cs_v_mc","MAG091",-5.88155316374109,0.0439175358253264,32.7378063080479,FALSE
"2500","group","cs_v_mc","MAG092",-0.380954842756315,0.802282797497747,147.320108792128,FALSE
"2501","group","cs_v_mc","MAG093",3.08122630367477,0.00785423212060542,3087.98529820552,TRUE
"2502","group","cs_v_mc","MAG094",-4.53350463905851,0.000275045440728763,387.057157173159,TRUE
"2503","group","cs_v_mc","MAG095",2.54965868507819,4.31724659121626e-16,747.920762446276,TRUE
"2504","group","cs_v_mc","MAG096",-4.91432346413026,0.00472254059843843,99.5744008199333,TRUE
"2505","group","cs_v_mc","MAG097",5.0286415842468,0.00931591806228862,774.097838825696,TRUE
"2506","group","cs_v_mc","MAG098",-1.30903234616917,0.444687102778369,258.348042680691,FALSE
"2507","group","cs_v_mc","MAG099",-2.13375801956118,0.0818114737497902,136.870320970397,FALSE
"2508","group","cs_v_mc","MAG100",-3.29055307841304,5.65267201442283e-10,444.699105932013,TRUE
"2509","group","cs_v_mc","MAG101",2.36966995374605,0.363014757342138,63.5504700015973,FALSE
"2510","group","cs_v_mc","MAG102",-1.82342828308579,0.340019253326556,89.7265705661105,FALSE
"2511","group","cs_v_mc","MAG103",-4.06622332770846,0.0745160985560695,133.506339227404,FALSE
"2512","group","cs_v_mc","MAG104",3.59186148823221,1.69792233119309e-08,33860.9601846717,TRUE
"2513","group","cs_v_mc","MAG105",-4.3830776120501,0.000455083300197004,1576.95440980005,TRUE
"2514","group","cs_v_mc","MAG106",-10.1862613904755,7.70979136187234e-06,64.9923400703255,TRUE
"2515","group","cs_v_mc","MAG107",-5.21366383652282,0.00962055649445241,126.152873799225,TRUE
"2516","group","cs_v_mc","MAG108",-4.45930292097934,0.000587788055953304,88.6547663718448,TRUE
"2517","group","cs_v_mc","MAG109",-2.92799572646008,0.0814305327200996,72.2127319466626,FALSE
"2518","group","cs_v_mc","MAG110",-5.93627393414657,1.32322591859367e-09,1263.52633384857,TRUE
"2519","group","cs_v_mc","MAG111",0.0773292204677515,0.928930984326886,96.0409304609439,FALSE
"2520","group","cs_v_mc","MAG112",-1.60779605477825,0.308695119116564,45.35611952717,FALSE
"2521","group","cs_v_mc","MAG113",7.70898344487676,0.0287836022155123,27.5824238516894,FALSE
"2522","group","cs_v_mc","MAG114",0.0164652627598718,0.989401139572449,81.2956915496279,FALSE
"2523","group","cs_v_mc","MAG115",-0.00284635730441864,0.997397398189276,147.742745677176,FALSE
"2524","group","cs_v_mc","MAG116",9.15930598571427,0.0107951909694449,63.2554546204789,TRUE
"2525","group","cs_v_mc","MAG117",-7.04395031706952,1.23727405621626e-05,200.941812793554,TRUE
"2526","group","cs_v_mc","MAG118",-1.45707742061027,0.00815457706672502,207.50579956592,TRUE
"2527","group","cs_v_mc","MAG119",-0.963686554334966,0.792982667009793,43.7909502674278,FALSE
"2528","group","cs_v_mc","MAG120",-0.49058868202816,0.746537426036739,107.968548515633,FALSE
"2529","group","cs_v_mc","MAG121",1.52478532553265,0.177677325350037,79.6615864992207,FALSE
"2530","group","cs_v_mc","MAG122",-5.41664588730706,1.35972072793512e-10,3863.83947822295,TRUE
"2531","group","cs_v_mc","MAG123",11.146721211324,3.22540513112585e-06,195.194128103101,TRUE
"2532","group","cs_v_mc","MAG124",0.850254716742685,0.147803383794754,559.503650081455,FALSE
"2533","group","cs_v_mc","MAG125",4.12903399923001,0.230646810554895,25.0986528592627,FALSE
"2534","group","cs_v_mc","MAG126",0.27103000579002,0.74729001277898,209.88285309863,FALSE
"2535","group","cs_v_mc","MAG127",-0.743120446350386,0.718262390976562,160.509783417696,FALSE
"2536","group","cs_v_mc","MAG128",-8.37328797216902,2.07880473511613e-06,65.6539286177271,TRUE
"2537","group","cs_v_mc","MAG129",0.0171594634846049,0.989680489897748,273.080503292262,FALSE
"2538","group","cs_v_mc","MAG130",1.35011659284591,0.0260214931612799,1769.13767460979,TRUE
"2539","group","cs_v_mc","MAG131",0.101833070900664,0.944593922503255,241.692022627171,FALSE
"2540","group","cs_v_mc","MAG132",-3.88377264204955,0.0369916127116746,65.231784173548,TRUE
"2541","group","cs_v_mc","MAG133",-1.24125887394034,0.035407056354107,465.660188712954,TRUE
"2542","group","cs_v_mc","MAG134",-0.613122868615449,0.434345856651336,951.425417899484,FALSE
"2543","group","cs_v_mc","MAG135",4.44786893562881,3.30531986052739e-09,2168.47840529965,TRUE
"2544","group","cs_v_mc","MAG136",-6.41116515943958,3.88080426026016e-17,2087.95691206312,TRUE
"2545","group","cs_v_mc","MAG137",-2.17991166577087,0.0154467516634117,1017.4812053831,TRUE
"2546","group","cs_v_mc","MAG138",2.13943464498193,0.0634974211297228,138.674429850366,FALSE
"2547","group","cs_v_mc","MAG139",-4.13836456531078,0.0360674639003281,183.7276368725,TRUE
"2548","group","cs_v_mc","MAG140",1.27828800651041,0.0763821406691757,99.6847341138536,FALSE
"2549","group","cs_v_mc","MAG141",-6.15872655469638,7.69483263799657e-15,244.922355307693,TRUE
"2550","group","cs_v_mc","MAG142",5.86830013496779,1.08570915549456e-43,32655.279175002,TRUE
"2551","group","cs_v_mc","MAG143",-1.11876110419251,0.792982667009793,40.0747460010934,FALSE
"2552","group","cs_v_mc","MAG144",3.87646269346772,2.64537879042594e-06,137773.642600171,TRUE
"2553","group","cs_v_mc","MAG145",1.48842860429923,0.0119771552939365,2435.35198161235,TRUE
"2554","group","cs_v_mc","MAG146",0.729478481579902,0.613424361653806,57.8182361966167,FALSE
"2555","group","cs_v_mc","MAG147",-3.88619672932413,0.000438879550924927,1485.65721604441,TRUE
"2556","group","cs_v_mc","MAG148",-8.86019522140852,0.0593631433413961,33.429754448704,FALSE
"2557","group","cs_v_mc","MAG149",-4.14318314898576,0.128485729111582,194.643924482332,FALSE
"2558","group","cs_v_mc","MAG150",-2.48348747360598,0.00817735469234677,162.582257196376,TRUE
"2559","group","cs_v_mc","MAG151",-2.10355229205364,0.0505759890806855,204.027665488385,FALSE
"2560","group","cs_v_mc","MAG152",2.06388938516056,0.0054348816071532,152.066706210026,TRUE
"2561","group","cs_v_mc","MAG153",-0.382790805583995,0.898193096939229,88.1363803961745,FALSE
"2562","group","cs_v_mc","MAG154",4.31419900192078,0.188499682094097,189.500458490457,FALSE
"2563","group","cs_v_mc","MAG155",-4.89226806926094,0.062951001838896,119.125112524152,FALSE
"2564","group","cs_v_mc","MAG156",4.25089558056667,0.146878886150465,494.967335215821,FALSE
"2565","group","cs_v_mc","MAG157",1.10069687380717,0.326408568518858,258.729129439367,FALSE
"2566","group","cs_v_mc","MAG158",11.9874866991904,5.84393338200492e-21,9594.47575182058,TRUE
"2567","group","cs_v_mc","MAG159",-1.09474039856834,0.0634974211297228,2406.64826069546,FALSE
"2568","group","cs_v_mc","MAG160",-1.27589958907688,0.167916015459123,2578.32004093179,FALSE
"2569","group","cs_v_mc","MAG161",-0.839181059182358,0.187004330468581,153.227628176807,FALSE
"2570","group","cs_v_mc","MAG162",0.11413285341337,0.847785386292593,950.566588928611,FALSE
"2571","group","cs_v_mc","MAG163",-4.0815565735361,NA,46.7647625809027,FALSE
"2572","group","cs_v_mc","MAG164",-6.28750287006691,9.3546712593785e-10,278.289143443948,TRUE
"2573","group","cs_v_mc","MAG165",-9.40537495729978,0.0529864405960407,37.7531164250782,FALSE
"2574","group","cs_v_mc","MAG166",-1.29547902771992,0.0504877123168844,410.900658939848,FALSE
"2575","group","cs_v_mc","MAG167",-4.65195799127277,9.14632317884889e-08,632.150009412002,TRUE
"2576","group","cs_v_mc","MAG168",0.422809935483465,0.566699556736644,495.044700039111,FALSE
"2577","group","cs_v_mc","MAG169",-3.12670796685972,NA,47.8769624416839,FALSE
"2578","group","cs_v_mc","MAG170",-0.428048317607221,0.583251198908689,469.798619547593,FALSE
"2579","group","cs_v_mc","MAG171",-0.476798031281904,0.868172046890142,78.1359007464744,FALSE
"2580","group","cs_v_mc","MAG172",-5.98558895205404,6.54896963226395e-26,1658.03180965506,TRUE
"2581","group","cs_v_mc","MAG173",-1.94102206307153,0.0818114737497902,606.17272487008,FALSE
"2582","group","cs_v_mc","MAG174",-0.975788819207662,0.566699556736644,89.4346981416446,FALSE
"2583","group","cs_v_mc","MAG175",0.0961175467048824,0.985748714235935,104.717286959473,FALSE
"2584","group","cs_v_mc","MAG176",-2.28817846262156,0.28168901105632,308.762343719031,FALSE
"2585","group","cs_v_mc","MAG177",9.34889509283334,7.10289823449304e-06,78.851267354931,TRUE
"2586","group","cs_v_mc","MAG178",0.34689940737416,0.847221078319792,80.5248356907273,FALSE
"2587","group","cs_v_mc","MAG179",8.37378234478784,0.000181377244532348,57.3279532067205,TRUE
"2588","group","cs_v_mc","MAG180",13.1021218051997,2.95889310188772e-09,2715.63963507435,TRUE
"2589","group","cs_v_mc","MAG181",1.8611931989017,0.000196897433782942,663.294873703415,TRUE
"2590","group","cs_v_mc","MAG182",-1.13450327499289,0.141510720689809,1038.02607998497,FALSE
"2591","group","cs_v_mc","MAG183",-4.15967973500702,1.78238533100145e-07,1259.21744826422,TRUE
"2592","group","cs_v_mc","MAG184",9.9448059355795,3.75979452267886e-05,102.393058935605,TRUE
"2593","group","cs_v_mc","MAG185",-0.694129189356333,0.708229607280546,248.608825701085,FALSE
"2594","group","cs_v_mc","MAG186",-1.09982660549303,0.76152669576668,336.979966166171,FALSE
"2595","group","cs_v_mc","MAG187",-2.67586199801977,0.28168901105632,180.033926854098,FALSE
"2596","group","cs_v_mc","MAG188",3.76267228583337,0.0503665039725926,85.3555629936221,FALSE
"2597","group","cs_v_mc","MAG189",-0.125137355750582,0.956999677016541,512.433752667528,FALSE
"2598","group","cs_v_mc","MAG190",-1.93073355243809,0.207848714277124,77.4574191089831,FALSE
"2599","group","cs_v_mc","MAG191",-1.66507111867445,0.00938802594183552,573.634330111681,TRUE
"2600","group","cs_v_mc","MAG192",2.93544889764591,2.68525378109384e-06,367.029615737717,TRUE
"2601","group","cs_v_mc","MAG193",0.730350643241257,0.0534896559692595,225.679388178283,FALSE
"2602","group","cs_v_mc","MAG194",4.0192796084664,5.2032096963134e-09,1707.19779327326,TRUE
"2603","group","cs_v_mc","MAG195",-1.92709980365878,0.000126022528291808,664.213601713402,TRUE
"2604","group","cs_v_mc","MAG196",-4.48669879089413,2.97030002927711e-14,823.174580796048,TRUE
"2605","group","cs_v_mc","MAG197",-2.29011610447659,0.00699874883349308,122.301053711055,TRUE
"2606","group","cs_v_mc","MAG198",-7.0289118126733,2.83673781021918e-06,406.323719678006,TRUE
"2607","group","cs_v_mc","MAG199",-6.1948252359689,6.88745581407696e-05,355.452755402265,TRUE
"2608","group","cs_v_mc","MAG200",-1.90640247609195,0.282609670847622,76.6642515506899,FALSE
"2609","group","cs_v_mc","MAG201",-5.07338700681359,0.00103126943457107,36.6294706961196,FALSE
"2610","group","cs_v_mc","MAG202",5.82376410406707,1.75001886164852e-07,9305.15167234904,TRUE
"2611","group","cs_v_mc","MAG203",-4.2502019844013,0.444687102778369,19.460180337723,FALSE
"2612","group","cs_v_mc","MAG204",1.28569068830182,0.0415982534599469,780.258265670822,TRUE
"2613","group","cs_v_mc","MAG205",2.1384914850685,0.568658099403313,36.3166944572665,FALSE
"2614","group","cs_v_mc","MAG206",-1.03788302771672,0.031147828274226,311.729141979521,TRUE
"2615","group","cs_v_mc","MAG207",8.28513919941741,0.00439960693885672,47.7425286389686,FALSE
"2616","group","cs_v_mc","MAG208",4.53561451122939,0.221445291797927,51.1523348140387,FALSE
"2617","group","cs_v_mc","MAG209",1.37119371198874,0.313212709940421,108.194605904944,FALSE
"2618","group","cs_v_mc","MAG210",0.356663553469933,0.622531833339252,422.736444184975,FALSE
"2619","group","cs_v_mc","MAG211",5.06193487005905,0.0129552124848133,111.263355506446,TRUE
"2620","group","cs_v_mc","MAG212",-4.27781341318326,0.0567036006209982,21.8052000013381,FALSE
"2621","group","cs_v_mc","MAG213",-1.42974161759506,0.106965461901737,63.2397374355071,FALSE
"2622","group","cs_v_mc","MAG214",-1.20423388808667,0.129200957837208,194.902029354276,FALSE
"2623","group","cs_v_mc","MAG215",-0.705932241186744,0.47520359071653,128.581583202859,FALSE
"2624","group","cs_v_mc","MAG216",2.38594867072789,1.78779482706663e-05,812.338479646917,TRUE
"2625","group","cs_v_mc","MAG217",-1.21929707948795,0.748712844089644,83.3924282048755,FALSE
"2626","group","cs_v_mc","MAG218",-2.08602676176454,0.0956362799717931,387.953365751457,FALSE
"2627","group","cs_v_mc","MAG219",0.805381711992817,0.11363481335897,181.490559236521,FALSE
"2628","group","cs_v_mc","MAG220",-0.738334010432439,0.350710991735074,75.3064661652293,FALSE
"2629","group","cs_v_mc","MAG221",-2.62221291877729,0.113672209641953,43.848750048747,FALSE
